InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
539636,22962,JAM JAR WITH PINK LID,24,12/20/2010 15:15,0.85,12481.0,Germany
539636,22849,BREAD BIN DINER STYLE MINT,4,12/20/2010 15:15,14.95,12481.0,Germany
539636,22847,BREAD BIN DINER STYLE IVORY,4,12/20/2010 15:15,14.95,12481.0,Germany
539636,22624,IVORY KITCHEN SCALES,4,12/20/2010 15:15,8.5,12481.0,Germany
539636,22627,MINT KITCHEN SCALES,4,12/20/2010 15:15,8.5,12481.0,Germany
539636,22445,PENCIL CASE LIFE IS BEAUTIFUL,48,12/20/2010 15:15,2.55,12481.0,Germany
539636,21680,WOODLAND  STICKERS,24,12/20/2010 15:15,0.85,12481.0,Germany
539636,22863,SOAP DISH BROCANTE,24,12/20/2010 15:15,2.95,12481.0,Germany
539636,22652,TRAVEL SEWING KIT,20,12/20/2010 15:15,1.65,12481.0,Germany
539636,POST,POSTAGE,6,12/20/2010 15:15,18.0,12481.0,Germany
540414,21880,RED RETROSPOT TAPE,24,1/7/2011 10:32,0.19,12481.0,Germany
540414,21883,STARS GIFT TAPE ,24,1/7/2011 10:32,0.19,12481.0,Germany
540414,21787,RAIN PONCHO RETROSPOT,24,1/7/2011 10:32,0.85,12481.0,Germany
540414,21786,POLKADOT RAIN HAT ,24,1/7/2011 10:32,0.42,12481.0,Germany
540414,22178,VICTORIAN GLASS HANGING T-LIGHT,24,1/7/2011 10:32,1.25,12481.0,Germany
540414,21656,RIDGED GLASS POSY VASE ,12,1/7/2011 10:32,1.45,12481.0,Germany
540414,22138,BAKING SET 9 PIECE RETROSPOT ,3,1/7/2011 10:32,4.95,12481.0,Germany
540414,22896,PEG BAG APPLES DESIGN,12,1/7/2011 10:32,2.55,12481.0,Germany
540414,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,1/7/2011 10:32,1.49,12481.0,Germany
540414,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,1/7/2011 10:32,2.95,12481.0,Germany
540414,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,1/7/2011 10:32,2.95,12481.0,Germany
540414,22203,MILK PAN RED RETROSPOT,4,1/7/2011 10:32,3.75,12481.0,Germany
540414,22897,OVEN MITT APPLES DESIGN,20,1/7/2011 10:32,1.45,12481.0,Germany
540414,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,24,1/7/2011 10:32,2.95,12481.0,Germany
540414,22892,SET OF SALT AND PEPPER TOADSTOOLS,24,1/7/2011 10:32,1.25,12481.0,Germany
540414,22215,CAKE STAND WHITE TWO TIER LACE,2,1/7/2011 10:32,8.5,12481.0,Germany
540414,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,1/7/2011 10:32,0.85,12481.0,Germany
540414,22908,PACK OF 20 NAPKINS RED APPLES,24,1/7/2011 10:32,0.85,12481.0,Germany
540414,22894,TABLECLOTH RED APPLES DESIGN ,2,1/7/2011 10:32,8.5,12481.0,Germany
540414,22551,PLASTERS IN TIN SPACEBOY,36,1/7/2011 10:32,1.65,12481.0,Germany
540414,22556,PLASTERS IN TIN CIRCUS PARADE ,36,1/7/2011 10:32,1.65,12481.0,Germany
540414,21981,PACK OF 12 WOODLAND TISSUES ,24,1/7/2011 10:32,0.29,12481.0,Germany
540414,22986,GINGHAM ROSE WRAP,25,1/7/2011 10:32,0.42,12481.0,Germany
540414,POST,POSTAGE,3,1/7/2011 10:32,18.0,12481.0,Germany
547925,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,3/28/2011 13:57,2.95,12481.0,Germany
547925,22585,PACK OF 6 BIRDY GIFT TAGS,24,3/28/2011 13:57,1.25,12481.0,Germany
547925,22813,PACK 3 BOXES BIRD PANNETONE ,12,3/28/2011 13:57,1.95,12481.0,Germany
547925,22999,TRAVEL CARD WALLET RETRO PETALS,24,3/28/2011 13:57,0.42,12481.0,Germany
547925,23004,TRAVEL CARD WALLET PANTRY,24,3/28/2011 13:57,0.42,12481.0,Germany
547925,23232,WRAP VINTAGE PETALS  DESIGN,25,3/28/2011 13:57,0.42,12481.0,Germany
547925,20719,WOODLAND CHARLOTTE BAG,20,3/28/2011 13:57,0.85,12481.0,Germany
547925,15036,ASSORTED COLOURS SILK FAN,24,3/28/2011 13:57,0.75,12481.0,Germany
547925,22534,MAGIC DRAWING SLATE SPACEBOY ,24,3/28/2011 13:57,0.42,12481.0,Germany
547925,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,24,3/28/2011 13:57,0.42,12481.0,Germany
547925,21914,BLUE HARMONICA IN BOX ,12,3/28/2011 13:57,1.25,12481.0,Germany
547925,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,12,3/28/2011 13:57,2.95,12481.0,Germany
547925,21915,RED  HARMONICA IN BOX ,12,3/28/2011 13:57,1.25,12481.0,Germany
547925,22637,PIGGY BANK RETROSPOT ,12,3/28/2011 13:57,2.55,12481.0,Germany
547925,22730,ALARM CLOCK BAKELIKE IVORY,4,3/28/2011 13:57,3.75,12481.0,Germany
547925,22849,BREAD BIN DINER STYLE MINT,2,3/28/2011 13:57,16.95,12481.0,Germany
547925,22726,ALARM CLOCK BAKELIKE GREEN,4,3/28/2011 13:57,3.75,12481.0,Germany
547925,22969,HOMEMADE JAM SCENTED CANDLES,12,3/28/2011 13:57,1.45,12481.0,Germany
547925,22989,SET 2 PANTRY DESIGN TEA TOWELS,12,3/28/2011 13:57,3.25,12481.0,Germany
547925,22961,JAM MAKING SET PRINTED,24,3/28/2011 13:57,1.45,12481.0,Germany
547925,22907,PACK OF 20 NAPKINS PANTRY DESIGN,24,3/28/2011 13:57,0.85,12481.0,Germany
547925,22178,VICTORIAN GLASS HANGING T-LIGHT,24,3/28/2011 13:57,1.25,12481.0,Germany
547925,84879,ASSORTED COLOUR BIRD ORNAMENT,16,3/28/2011 13:57,1.69,12481.0,Germany
547925,22520,CHILDS GARDEN TROWEL BLUE ,12,3/28/2011 13:57,0.85,12481.0,Germany
547925,22521,CHILDS GARDEN TROWEL PINK,12,3/28/2011 13:57,0.85,12481.0,Germany
547925,22525,CHILDRENS GARDEN GLOVES PINK,10,3/28/2011 13:57,1.25,12481.0,Germany
547925,22524,CHILDRENS GARDEN GLOVES BLUE,10,3/28/2011 13:57,1.25,12481.0,Germany
547925,POST,POSTAGE,4,3/28/2011 13:57,18.0,12481.0,Germany
547926,21399,BLUE POLKADOT COFFEE MUG,48,3/28/2011 13:59,0.39,12481.0,Germany
547926,21397,BLUE POLKADOT EGG CUP ,48,3/28/2011 13:59,0.39,12481.0,Germany
547926,85094,CANDY SPOT EGG WARMER RABBIT,48,3/28/2011 13:59,0.19,12481.0,Germany
547926,85093,CANDY SPOT EGG WARMER HARE,48,3/28/2011 13:59,0.39,12481.0,Germany
547926,22979,PANTRY WASHING UP BRUSH,12,3/28/2011 13:59,1.45,12481.0,Germany
547926,22980,PANTRY SCRUBBING BRUSH,12,3/28/2011 13:59,1.65,12481.0,Germany
547926,22993,SET OF 4 PANTRY JELLY MOULDS,12,3/28/2011 13:59,1.25,12481.0,Germany
547926,21976,PACK OF 60 MUSHROOM CAKE CASES,24,3/28/2011 13:59,0.55,12481.0,Germany
547926,22989,SET 2 PANTRY DESIGN TEA TOWELS,12,3/28/2011 13:59,3.25,12481.0,Germany
547926,22849,BREAD BIN DINER STYLE MINT,4,3/28/2011 13:59,14.95,12481.0,Germany
C549098,21399,BLUE POLKADOT COFFEE MUG,-14,4/6/2011 11:06,0.39,12481.0,Germany
553731,22178,VICTORIAN GLASS HANGING T-LIGHT,24,5/19/2011 8:26,1.25,12481.0,Germany
553731,22925,BLUE GIANT GARDEN THERMOMETER,4,5/19/2011 8:26,5.95,12481.0,Germany
553731,21896,POTTING SHED TWINE,6,5/19/2011 8:26,2.1,12481.0,Germany
553731,47504K,ENGLISH ROSE GARDEN SECATEURS,12,5/19/2011 8:26,1.95,12481.0,Germany
553731,47504H,ENGLISH ROSE SPIRIT LEVEL ,12,5/19/2011 8:26,1.95,12481.0,Germany
553731,22077,6 RIBBONS RUSTIC CHARM,12,5/19/2011 8:26,1.65,12481.0,Germany
553731,21114,LAVENDER SCENTED FABRIC HEART,20,5/19/2011 8:26,1.25,12481.0,Germany
553731,22728,ALARM CLOCK BAKELIKE PINK,4,5/19/2011 8:26,3.75,12481.0,Germany
553731,22730,ALARM CLOCK BAKELIKE IVORY,4,5/19/2011 8:26,3.75,12481.0,Germany
553731,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,5/19/2011 8:26,4.15,12481.0,Germany
553731,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,5/19/2011 8:26,4.15,12481.0,Germany
553731,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,5/19/2011 8:26,2.95,12481.0,Germany
553731,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,5/19/2011 8:26,2.95,12481.0,Germany
553731,23206,LUNCH BAG APPLE DESIGN,20,5/19/2011 8:26,1.65,12481.0,Germany
553731,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,12,5/19/2011 8:26,1.25,12481.0,Germany
553731,22480,RED TEA TOWEL CLASSIC DESIGN,12,5/19/2011 8:26,1.25,12481.0,Germany
553731,22849,BREAD BIN DINER STYLE MINT,4,5/19/2011 8:26,14.95,12481.0,Germany
553731,22427,ENAMEL FLOWER JUG CREAM,3,5/19/2011 8:26,5.95,12481.0,Germany
553731,21731,RED TOADSTOOL LED NIGHT LIGHT,24,5/19/2011 8:26,1.65,12481.0,Germany
553731,22915,ASSORTED BOTTLE TOP  MAGNETS ,24,5/19/2011 8:26,0.42,12481.0,Germany
553731,22037,ROBOT BIRTHDAY CARD,12,5/19/2011 8:26,0.42,12481.0,Germany
553731,22716,CARD CIRCUS PARADE,12,5/19/2011 8:26,0.42,12481.0,Germany
553731,20981,12 PENCILS TALL TUBE WOODLAND,12,5/19/2011 8:26,0.85,12481.0,Germany
553731,85032B,BLOSSOM IMAGES GIFT WRAP SET,12,5/19/2011 8:26,0.65,12481.0,Germany
553731,23231,WRAP DOILEY DESIGN,25,5/19/2011 8:26,0.42,12481.0,Germany
553731,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,5/19/2011 8:26,4.95,12481.0,Germany
553731,22556,PLASTERS IN TIN CIRCUS PARADE ,12,5/19/2011 8:26,1.65,12481.0,Germany
553731,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,5/19/2011 8:26,1.65,12481.0,Germany
553731,21915,RED  HARMONICA IN BOX ,12,5/19/2011 8:26,1.25,12481.0,Germany
553731,21914,BLUE HARMONICA IN BOX ,12,5/19/2011 8:26,1.25,12481.0,Germany
553731,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,5/19/2011 8:26,1.65,12481.0,Germany
553731,20719,WOODLAND CHARLOTTE BAG,20,5/19/2011 8:26,0.85,12481.0,Germany
553731,23204,CHARLOTTE BAG APPLES DESIGN,20,5/19/2011 8:26,0.85,12481.0,Germany
553731,POST,POSTAGE,4,5/19/2011 8:26,18.0,12481.0,Germany
553731,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,5/19/2011 8:26,1.65,12481.0,Germany
553731,23160,REGENCY TEA SPOON,12,5/19/2011 8:26,1.25,12481.0,Germany
553731,23161,REGENCY CAKE FORK,12,5/19/2011 8:26,1.25,12481.0,Germany
553732,23203,JUMBO BAG DOILEY PATTERNS,10,5/19/2011 8:27,1.95,12481.0,Germany
553732,23202,JUMBO BAG VINTAGE LEAF,10,5/19/2011 8:27,1.95,12481.0,Germany
553732,23209,LUNCH BAG DOILEY PATTERN ,10,5/19/2011 8:27,1.65,12481.0,Germany
553732,23167,SMALL CERAMIC TOP STORAGE JAR ,24,5/19/2011 8:27,0.83,12481.0,Germany
553732,23171,REGENCY TEA PLATE GREEN ,12,5/19/2011 8:27,1.65,12481.0,Germany
553732,23172,REGENCY TEA PLATE PINK,12,5/19/2011 8:27,1.65,12481.0,Germany
553732,23170,REGENCY TEA PLATE ROSES ,12,5/19/2011 8:27,1.65,12481.0,Germany
556517,23118,PARISIENNE JEWELLERY DRAWER ,4,6/13/2011 10:52,7.5,12481.0,Germany
556517,84692,BOX OF 24 COCKTAIL PARASOLS,25,6/13/2011 10:52,0.42,12481.0,Germany
556517,23203,JUMBO BAG DOILEY PATTERNS,50,6/13/2011 10:52,2.08,12481.0,Germany
556517,23202,JUMBO BAG VINTAGE LEAF,50,6/13/2011 10:52,2.08,12481.0,Germany
556517,23208,LUNCH BAG VINTAGE LEAF DESIGN,20,6/13/2011 10:52,1.65,12481.0,Germany
556517,23209,LUNCH BAG DOILEY PATTERN ,20,6/13/2011 10:52,1.65,12481.0,Germany
556517,22728,ALARM CLOCK BAKELIKE PINK,8,6/13/2011 10:52,3.75,12481.0,Germany
556517,22727,ALARM CLOCK BAKELIKE RED ,8,6/13/2011 10:52,3.75,12481.0,Germany
556517,22730,ALARM CLOCK BAKELIKE IVORY,8,6/13/2011 10:52,3.75,12481.0,Germany
556517,84663A,GRASS HOPPER WOODEN WALL CLOCK ,3,6/13/2011 10:52,5.95,12481.0,Germany
556517,22847,BREAD BIN DINER STYLE IVORY,4,6/13/2011 10:52,14.95,12481.0,Germany
556517,22961,JAM MAKING SET PRINTED,24,6/13/2011 10:52,1.45,12481.0,Germany
556517,22962,JAM JAR WITH PINK LID,12,6/13/2011 10:52,0.85,12481.0,Germany
556517,22993,SET OF 4 PANTRY JELLY MOULDS,12,6/13/2011 10:52,1.25,12481.0,Germany
556517,23244,ROUND STORAGE TIN VINTAGE LEAF,12,6/13/2011 10:52,1.95,12481.0,Germany
556517,23245,SET OF 3 REGENCY CAKE TINS,4,6/13/2011 10:52,4.95,12481.0,Germany
556517,22849,BREAD BIN DINER STYLE MINT,2,6/13/2011 10:52,16.95,12481.0,Germany
556517,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,12,6/13/2011 10:52,3.25,12481.0,Germany
556517,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,6/13/2011 10:52,4.15,12481.0,Germany
556517,15036,ASSORTED COLOURS SILK FAN,12,6/13/2011 10:52,0.83,12481.0,Germany
556517,22556,PLASTERS IN TIN CIRCUS PARADE ,24,6/13/2011 10:52,1.65,12481.0,Germany
556517,22551,PLASTERS IN TIN SPACEBOY,24,6/13/2011 10:52,1.65,12481.0,Germany
556517,22554,PLASTERS IN TIN WOODLAND ANIMALS,24,6/13/2011 10:52,1.65,12481.0,Germany
556517,22637,PIGGY BANK RETROSPOT ,8,6/13/2011 10:52,2.55,12481.0,Germany
556517,21787,RAIN PONCHO RETROSPOT,24,6/13/2011 10:52,0.85,12481.0,Germany
556517,23237,SET OF 4 KNICK KNACK TINS LEAVES ,6,6/13/2011 10:52,4.15,12481.0,Germany
556517,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,6/13/2011 10:52,4.15,12481.0,Germany
556517,22627,MINT KITCHEN SCALES,2,6/13/2011 10:52,8.5,12481.0,Germany
556517,POST,POSTAGE,5,6/13/2011 10:52,18.0,12481.0,Germany
569563,23294,SET OF 6 SNACK LOAF BAKING CASES,16,10/5/2011 9:46,0.83,12481.0,Germany
569563,23545,WRAP RED VINTAGE DOILY,75,10/5/2011 9:46,0.42,12481.0,Germany
569563,23546,WRAP PAISLEY PARK ,25,10/5/2011 9:46,0.42,12481.0,Germany
569563,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,24,10/5/2011 9:46,0.65,12481.0,Germany
569563,23073,GEORGIAN TRINKET BOX,1,10/5/2011 9:46,12.5,12481.0,Germany
569563,23118,PARISIENNE JEWELLERY DRAWER ,6,10/5/2011 9:46,7.5,12481.0,Germany
569563,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,10/5/2011 9:46,0.85,12481.0,Germany
569563,23250,VINTAGE RED TRIM ENAMEL BOWL ,12,10/5/2011 9:46,1.25,12481.0,Germany
569563,23251,VINTAGE RED ENAMEL TRIM MUG ,12,10/5/2011 9:46,1.25,12481.0,Germany
569563,22427,ENAMEL FLOWER JUG CREAM,6,10/5/2011 9:46,5.95,12481.0,Germany
569563,22979,PANTRY WASHING UP BRUSH,12,10/5/2011 9:46,1.45,12481.0,Germany
569563,23184,BULL DOG BOTTLE OPENER,4,10/5/2011 9:46,4.95,12481.0,Germany
569563,22961,JAM MAKING SET PRINTED,24,10/5/2011 9:46,1.45,12481.0,Germany
569563,22077,6 RIBBONS RUSTIC CHARM,12,10/5/2011 9:46,1.95,12481.0,Germany
569563,22080,RIBBON REEL POLKADOTS ,10,10/5/2011 9:46,1.65,12481.0,Germany
569563,22652,TRAVEL SEWING KIT,10,10/5/2011 9:46,1.65,12481.0,Germany
569563,22585,PACK OF 6 BIRDY GIFT TAGS,24,10/5/2011 9:46,1.25,12481.0,Germany
569563,23231,WRAP  VINTAGE DOILY ,25,10/5/2011 9:46,0.42,12481.0,Germany
569563,23379,PACK OF 12 RED APPLE TISSUES,24,10/5/2011 9:46,0.39,12481.0,Germany
569563,23433,HANGING QUILTED PATCHWORK APPLES,24,10/5/2011 9:46,0.83,12481.0,Germany
569563,84030E,ENGLISH ROSE HOT WATER BOTTLE,8,10/5/2011 9:46,4.25,12481.0,Germany
569563,21916,SET 12 RETRO WHITE CHALK STICKS,48,10/5/2011 9:46,0.42,12481.0,Germany
569563,23236,STORAGE TIN VINTAGE DOILY ,12,10/5/2011 9:46,2.89,12481.0,Germany
569563,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,10/5/2011 9:46,4.15,12481.0,Germany
569563,21914,BLUE HARMONICA IN BOX ,12,10/5/2011 9:46,1.25,12481.0,Germany
569563,21915,RED  HARMONICA IN BOX ,12,10/5/2011 9:46,1.25,12481.0,Germany
569563,22191,IVORY DINER WALL CLOCK,2,10/5/2011 9:46,8.5,12481.0,Germany
569563,22192,BLUE DINER WALL CLOCK,2,10/5/2011 9:46,8.5,12481.0,Germany
569563,23342,MINT DINER WALL CLOCK,2,10/5/2011 9:46,8.5,12481.0,Germany
569563,22847,BREAD BIN DINER STYLE IVORY,4,10/5/2011 9:46,14.95,12481.0,Germany
569563,22846,BREAD BIN DINER STYLE RED ,4,10/5/2011 9:46,14.95,12481.0,Germany
569563,22624,IVORY KITCHEN SCALES,4,10/5/2011 9:46,8.5,12481.0,Germany
569563,22627,MINT KITCHEN SCALES,4,10/5/2011 9:46,8.5,12481.0,Germany
569563,23160,REGENCY TEA SPOON,24,10/5/2011 9:46,1.25,12481.0,Germany
569563,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,24,10/5/2011 9:46,1.45,12481.0,Germany
569563,23198,PANTRY MAGNETIC  SHOPPING LIST,48,10/5/2011 9:46,1.25,12481.0,Germany
569563,23196,VINTAGE LEAF MAGNETIC NOTEPAD,48,10/5/2011 9:46,1.25,12481.0,Germany
569563,23245,SET OF 3 REGENCY CAKE TINS,4,10/5/2011 9:46,4.95,12481.0,Germany
569563,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,48,10/5/2011 9:46,1.45,12481.0,Germany
569563,23286,BLUE VINTAGE SPOT BEAKER,16,10/5/2011 9:46,0.85,12481.0,Germany
569563,23288,GREEN VINTAGE SPOT BEAKER,16,10/5/2011 9:46,0.85,12481.0,Germany
569563,23287,RED VINTAGE SPOT BEAKER,8,10/5/2011 9:46,0.85,12481.0,Germany
569563,23285,PINK VINTAGE SPOT BEAKER,8,10/5/2011 9:46,0.85,12481.0,Germany
569563,23295,SET OF 12 MINI LOAF BAKING CASES,16,10/5/2011 9:46,0.83,12481.0,Germany
569563,23306,SET OF 36 DOILIES PANTRY DESIGN,12,10/5/2011 9:46,1.45,12481.0,Germany
569563,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,10/5/2011 9:46,0.83,12481.0,Germany
569563,23296,SET OF 6 TEA TIME BAKING CASES,16,10/5/2011 9:46,1.25,12481.0,Germany
569563,POST,POSTAGE,8,10/5/2011 9:46,18.0,12481.0,Germany
576893,23289,DOLLY GIRL CHILDRENS BOWL,8,11/17/2011 8:29,1.25,12481.0,Germany
576893,23291,DOLLY GIRL CHILDRENS CUP,8,11/17/2011 8:29,1.25,12481.0,Germany
576893,22556,PLASTERS IN TIN CIRCUS PARADE ,12,11/17/2011 8:29,1.65,12481.0,Germany
576893,22555,PLASTERS IN TIN STRONGMAN,12,11/17/2011 8:29,1.65,12481.0,Germany
576893,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,11/17/2011 8:29,0.29,12481.0,Germany
576893,21917,SET 12 KIDS  WHITE CHALK STICKS,24,11/17/2011 8:29,0.42,12481.0,Germany
576893,21156,RETROSPOT CHILDRENS APRON,8,11/17/2011 8:29,1.95,12481.0,Germany
576893,22620,4 TRADITIONAL SPINNING TOPS,12,11/17/2011 8:29,1.45,12481.0,Germany
576893,22549,PICTURE DOMINOES,12,11/17/2011 8:29,1.45,12481.0,Germany
576893,POST,POSTAGE,1,11/17/2011 8:29,18.0,12481.0,Germany
576893,23569,TRADTIONAL ALPHABET STAMP SET,4,11/17/2011 8:29,4.95,12481.0,Germany
576893,22619,SET OF 6 SOLDIER SKITTLES,4,11/17/2011 8:29,3.75,12481.0,Germany
538064,21823,PAINTED METAL HEART WITH HOLLY BELL,2,12/9/2010 13:47,1.45,15271.0,United Kingdom
538064,22297,HEART IVORY TRELLIS SMALL,1,12/9/2010 13:47,1.25,15271.0,United Kingdom
538064,21385,IVORY HANGING DECORATION  HEART,2,12/9/2010 13:47,0.85,15271.0,United Kingdom
538064,21622,VINTAGE UNION JACK CUSHION COVER,2,12/9/2010 13:47,4.95,15271.0,United Kingdom
538064,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,12/9/2010 13:47,2.95,15271.0,United Kingdom
538064,21224,SET/4 SKULL BADGES,4,12/9/2010 13:47,1.25,15271.0,United Kingdom
538064,21221,SET/4 BADGES CUTE CREATURES,4,12/9/2010 13:47,1.25,15271.0,United Kingdom
538064,22332,SKULLS PARTY BAG + STICKER SET,1,12/9/2010 13:47,1.65,15271.0,United Kingdom
538064,22952,60 CAKE CASES VINTAGE CHRISTMAS,5,12/9/2010 13:47,0.55,15271.0,United Kingdom
538064,22163,HEART STRING MEMO HOLDER HANGING,3,12/9/2010 13:47,2.95,15271.0,United Kingdom
538064,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2,12/9/2010 13:47,2.1,15271.0,United Kingdom
538064,21904,HOUSE WRECKING METAL SIGN ,3,12/9/2010 13:47,2.1,15271.0,United Kingdom
538064,21899,"KEY FOB , GARAGE DESIGN",4,12/9/2010 13:47,0.65,15271.0,United Kingdom
538064,21900,"KEY FOB , SHED",4,12/9/2010 13:47,0.65,15271.0,United Kingdom
538064,21901,"KEY FOB , BACK DOOR ",6,12/9/2010 13:47,0.65,15271.0,United Kingdom
538064,21902,"KEY FOB , FRONT  DOOR ",6,12/9/2010 13:47,0.65,15271.0,United Kingdom
538064,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,3,12/9/2010 13:47,0.85,15271.0,United Kingdom
538064,20982,12 PENCILS TALL TUBE SKULLS,2,12/9/2010 13:47,0.85,15271.0,United Kingdom
538064,10133,COLOURING PENCILS BROWN TUBE,2,12/9/2010 13:47,0.85,15271.0,United Kingdom
538064,20981,12 PENCILS TALL TUBE WOODLAND,2,12/9/2010 13:47,0.85,15271.0,United Kingdom
538064,20983,12 PENCILS TALL TUBE RED RETROSPOT,2,12/9/2010 13:47,0.85,15271.0,United Kingdom
538064,22469,HEART OF WICKER SMALL,4,12/9/2010 13:47,1.65,15271.0,United Kingdom
538064,22695,WICKER WREATH SMALL,4,12/9/2010 13:47,1.45,15271.0,United Kingdom
538064,21930,JUMBO STORAGE BAG SKULLS,2,12/9/2010 13:47,1.95,15271.0,United Kingdom
540265,21275,ZINC TOP  2 DOOR WOODEN SHELF ,1,1/6/2011 10:46,16.95,15271.0,United Kingdom
540265,22607,WOODEN ROUNDERS GARDEN SET ,2,1/6/2011 10:46,9.95,15271.0,United Kingdom
540265,21257,VICTORIAN SEWING BOX MEDIUM,2,1/6/2011 10:46,7.95,15271.0,United Kingdom
540265,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,1/6/2011 10:46,4.95,15271.0,United Kingdom
540265,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,1/6/2011 10:46,3.95,15271.0,United Kingdom
540265,22761,CHEST 7 DRAWER MA CAMPAGNE,1,1/6/2011 10:46,24.95,15271.0,United Kingdom
540265,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,1,1/6/2011 10:46,14.95,15271.0,United Kingdom
540265,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,1/6/2011 10:46,0.85,15271.0,United Kingdom
540265,22960,JAM MAKING SET WITH JARS,6,1/6/2011 10:46,4.25,15271.0,United Kingdom
540265,22464,HANGING METAL HEART LANTERN,12,1/6/2011 10:46,1.65,15271.0,United Kingdom
540265,22858,EASTER TIN KEEPSAKE,6,1/6/2011 10:46,1.65,15271.0,United Kingdom
540265,22860,EASTER TIN CHICKS PINK DAISY,6,1/6/2011 10:46,1.65,15271.0,United Kingdom
540265,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,1/6/2011 10:46,1.45,15271.0,United Kingdom
540265,22822,CREAM WALL PLANTER HEART SHAPED,2,1/6/2011 10:46,5.95,15271.0,United Kingdom
540265,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,1/6/2011 10:46,0.85,15271.0,United Kingdom
540265,22619,SET OF 6 SOLDIER SKITTLES,4,1/6/2011 10:46,3.75,15271.0,United Kingdom
550121,22148,EASTER CRAFT 4 CHICKS ,12,4/14/2011 12:38,1.95,15271.0,United Kingdom
550121,21385,IVORY HANGING DECORATION  HEART,24,4/14/2011 12:38,0.85,15271.0,United Kingdom
550121,22611,VINTAGE UNION JACK SHOPPING BAG,3,4/14/2011 12:38,4.95,15271.0,United Kingdom
550121,21624,VINTAGE UNION JACK DOORSTOP,3,4/14/2011 12:38,5.95,15271.0,United Kingdom
550121,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/14/2011 12:38,2.95,15271.0,United Kingdom
550121,22087,PAPER BUNTING WHITE LACE,6,4/14/2011 12:38,2.95,15271.0,United Kingdom
550121,22464,HANGING METAL HEART LANTERN,12,4/14/2011 12:38,1.65,15271.0,United Kingdom
550121,22691,DOORMAT WELCOME SUNRISE,2,4/14/2011 12:38,7.95,15271.0,United Kingdom
551660,23145,ZINC T-LIGHT HOLDER STAR LARGE,12,5/3/2011 12:16,0.95,15271.0,United Kingdom
551660,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,12,5/3/2011 12:16,0.83,15271.0,United Kingdom
551660,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,5/3/2011 12:16,2.95,15271.0,United Kingdom
551660,84978,HANGING HEART JAR T-LIGHT HOLDER,12,5/3/2011 12:16,1.25,15271.0,United Kingdom
551660,22829,SWEETHEART WIRE WALL TIDY,2,5/3/2011 12:16,9.95,15271.0,United Kingdom
551660,22730,ALARM CLOCK BAKELIKE IVORY,4,5/3/2011 12:16,3.75,15271.0,United Kingdom
553895,22621,TRADITIONAL KNITTING NANCY,12,5/19/2011 17:18,1.65,15271.0,United Kingdom
553895,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,5/19/2011 17:18,0.85,15271.0,United Kingdom
553895,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,5/19/2011 17:18,1.45,15271.0,United Kingdom
553895,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,4,5/19/2011 17:18,4.15,15271.0,United Kingdom
553895,22469,HEART OF WICKER SMALL,12,5/19/2011 17:18,1.65,15271.0,United Kingdom
